"Retro High Light Smoke Grey","Air Jordan",07/11/2020,null,multi,US,m,4,18,336,414,"Jordan delivered another new colorway of their most popular silhouette with the Jordan 1 Retro High Light Smoke Grey. This Jordan 1 utilizes color blocking and different materials to present familiar colors in a unique format. The Jordan 1 High Light Smoke Grey is composed of a white leather upper with grey suede overlays and a red leather ankle panel. Black suede on the heel paneling and black outsole complete the design. This Jordan 1 released in July of 2020 and retailed for $170 USD.",casual,https://stockx.com/air-jordan-1-retro-high-light-smoke-grey,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Light-Smoke-Grey/Images/Air-Jordan-1-Retro-High-Light-Smoke-Grey/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320039&w=1000
"Retro High Royal Toe","Air Jordan",05/09/2020,null,multi,US,m,3.5,18,336,403,"Jordan Brand adds a twist to a classic with the Jordan 1 Retro High Royal Toe. Releases like the Shattered Backboard 1 and Bred Toe have shifted all eyes on the Black Toe inspired colorways. The Royal Toe takes inspiration from the original Jordan 1 Royal colorway (which released in 1985) and adds design elements of the Black Toe 1 to create a familiar but new dialogue.",casual,https://stockx.com/air-jordan-1-retro-high-black-game-royal,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Black-Game-Royal-Toe/Images/Air-Jordan-1-Retro-High-Black-Game-Royal-Toe/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322574&w=1000
"Retro High Court Purple White","Air Jordan",04/11/2020,null,multi,US,m,3.5,18,133,263,"Jordan Brand added a new colorway to the silhouette that started it all with the Jordan 1 Retro High Court Purple White. This release follows similar design elements as the Chicago 1 only this time replacing red with Court Purple.",casual,https://stockx.com/air-jordan-1-retro-high-court-purple-white,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Court-Purple-White/Images/Air-Jordan-1-Retro-High-Court-Purple-White/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606321166&w=1000
"Retro High Satin Snake Chicago (W)","Air Jordan",08/06/2020,null,multi,US,m,3.5,18,307,361,"Jordan Brand added luxe materials to a classic silhouette with the release of the Jordan 1 Retro High Satin Snake Chicago (W). This release combines the Satin 1 concept with the colorway that started it all. This Jordan 1 consists of a white and red leather upper with red satin tongue and liner. Black faux snakeskin leather detailing appears on the upper as well. A white midsole with a red outsole and a traditional Jordan Wings graphic on the ankle completes the design. These sneakers released in August of 2020 and retailed for $170.",casual,https://stockx.com/air-jordan-1-retro-high-satin-snake-chicago-w,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Satin-Snake-Chicago-W/Images/Air-Jordan-1-Retro-High-Satin-Snake-Chicago-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606325457&w=1000
"Retro High COJP Midnight Navy","Air Jordan",11/14/2020,null,multi,US,m,4,18,293,339,"If there is anything that we learned from summer 2020 releases like the Nike Dunk Low Samba or the Jordan 1 CO.JP Neutral Grey - it is that CO.JP came back and bigger than ever before. Jordan Brand revived another colorway from the 2001 Jordan 1 CO.JP Pack with the Jordan 1 CO.JP Midnight Navy. The original Jordan 1 CO.JP Midnight Navy first released as a Japanese exclusive in 2001. With only three thousand pairs produced the 2001 Navy CO.JP is one of the rarest Jordan 1 releases of all time. For the first time in almost two decades the Midnight Navy CO.JP made a return.",casual,https://stockx.com/air-jordan-1-retro-high-midnight-navy-2020,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Midnight-Navy-2020/Images/Air-Jordan-1-Retro-High-Midnight-Navy-2020/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322212&w=1000
"High Tokyo Bio Hack","Air Jordan",09/04/2020,null,multi,US,m,7,18,302,364,null,casual,https://stockx.com/air-jordan-1-retro-high-bio-hack,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Bio-Hack/Images/Air-Jordan-1-Retro-High-Bio-Hack/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606318464&w=1000
"Retro High Pine Green Black","Air Jordan",02/29/2020,null,multi,US,m,7,18,287,313,"Jordan Brand added new colors to a classic silhouette with the Jordan 1 Retro High Pine Green Black. This colorway draws inspiration from the Jordan 1 Retro High Pine Green from 2019 only this time the entire upper features black and pine green hues.",casual,https://stockx.com/air-jordan-1-retro-high-pine-green-black,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Pine-Green-Black/Images/Air-Jordan-1-Retro-High-Pine-Green-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606323349&w=1000
"High NC to Chi Leather","Air Jordan",02/13/2020,null,multi,US,w,5,16,207,267,"Jordan Brand revisits the silhouette that started it all with the Jordan 1 Retro High NC to Chi Leather (W). This shoe pays homage to MJ’s journey to the NBA starting as a phenom at UNC to becoming one of the greatest of all time and winning 6 championships as a Chicago Bull.",casual,https://stockx.com/air-jordan-1-retro-high-unc-chicago-leather-w,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-UNC-Chicago-Leather-W/Images/Air-Jordan-1-Retro-High-UNC-Chicago-Leather-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322288&w=1000
"High CO Japan Neutral Grey","Air Jordan",08/07/2020,null,multi,US,m,4,18,201,235,"For the first time since 2001 Jordan Brand has brought back the Jordan 1 Retro High CO Japan Neutral Grey. The Jordan 1 CO.JP originally released as a Japanese exclusive in very limited quantities. Only two thousand and one pairs were released in the Neutral Grey colorway while other colorways were produced as an edition of three thousand. After 20 years the CO.JP was reborn and finally released globally.",casual,https://stockx.com/air-jordan-1-retro-high-co-japan-neutral-grey,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey/Images/Air-Jordan-1-Retro-High-CO-Japan-Neutral-Grey/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322190&w=1000
"Retro High Fearless UNC Chicago","Air Jordan",11/02/2019,null,multi,US,m,3.5,15,231,461,"Jordan Brand sheds light on his transition from the college hoops scene to the NBA with the Jordan 1 Retro High Fearless UNC Chicago. 1984 marked the year MJ entered the league and changed the game as we know it. This shoe is an embodiment of staying true to your roots as you face adversity and adapt to perform at the highest level.",casual,https://stockx.com/air-jordan-1-retro-high-fearless-unc-chicago,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Fearless-UNC-Chicago/Images/Air-Jordan-1-Retro-High-Fearless-UNC-Chicago/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322396&w=1000
"Mid Light Smoke Grey","Air Jordan",06/09/2020,null,multi,US,m,4,17,162,302,null,casual,https://stockx.com/air-jordan-1-mid-light-smoke-grey,https://stockx-360.imgix.net/Air-Jordan-1-Mid-Light-Smoke-Grey/Images/Air-Jordan-1-Mid-Light-Smoke-Grey/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319491&w=1000
"Retro High Tie Dye","Air Jordan",06/26/2020,null,multi,US,w,5,12,244,316,"Jordan Brand adds a psychedelic twist to a classic silhouette with the Jordan 1 Retro High Tie Dye (W). This release is a female exclusive similar to the Jordan 1 Satin Shattered Backboard (W) and Jordan 1 Satin Black Toe (W).",casual,https://stockx.com/air-jordan-1-retro-high-tie-dye-w,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Tie-Dye-W/Images/Air-Jordan-1-Retro-High-Tie-Dye-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319746&w=1000
"Retro High Shattered Backboard 3.0","Air Jordan",10/26/2020,null,multi,US,m,7,18,416,484,"Jordan Brand adds to its Shattered Backboard lineage with the Jordan 1 Retro High Shattered Backboard 3.0. This colorway was inspired by the orange and black jersey that Michael wore when he shattered a backboard in an Italian exhibition game in 1986. This newest installment in the SBB series differs from the previous three in material. The design is comprised of a black and orange crinkled patent leather upper to represent the shattered glass. A yellowed vanilla mid and outsold complete the design. These sneakers released in October of 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-shattered-backboard-3,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Shattered-Backboard-3/Images/Air-Jordan-1-Retro-High-Shattered-Backboard-3/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606318718&w=1000
"Retro High Bloodline","Air Jordan",11/29/2019,null,multi,US,m,7,16,211,351,"Jordan Brand pays homage to where the legacy began with the Jordan 1 Retro High Bloodline. Reminiscent of the Black Toe this model sports black and red to pay tribute to the Chicago Bulls.",casual,https://stockx.com/air-jordan-1-retro-high-bloodline,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Bloodline/Images/Air-Jordan-1-Retro-High-Bloodline/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320131&w=1000
"Retro High Obsidian UNC","Air Jordan",08/31/2019,null,multi,US,m,7,18,406,572,"Jordan Brand adds a new colorway to the hot streak of Jordan 1 releases with the Air Jordan 1 Obsidian / University Blue. Since its debut in 1985 the Air Jordan 1 has been a cultural monument - breaking barriers between the court and the streets. Jordan Brand has continued to shed new light on this timeless silhouette and does so with this release.",casual,https://stockx.com/air-jordan-1-retro-high-unc-leather,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-UNC-Leather/Images/Air-Jordan-1-Retro-High-UNC-Leather/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322077&w=1000
"Retro High Satin Black Toe","Air Jordan",08/17/2019,null,multi,US,w,5,12,377,475,"Jordan Brand adds a twist to a classic with the Air Jordan 1 WMNS Satin Black Toe. Jordan is no stranger to adding satin to the Jordan 1. In May of 2018 they released a satin rendition of the Shattered Backboard 1 in a similar fashion revealing that the release would be in female sizing.",casual,https://stockx.com/air-jordan-1-retro-high-satin-black-toe-w,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Satin-Black-Toe-W/Images/Air-Jordan-1-Retro-High-Satin-Black-Toe-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319735&w=1000
"Mid SE Multi-Color","Air Jordan",04/09/2020,null,multi,US,w,5,12,319,399,null,casual,https://stockx.com/air-jordan-1-mid-se-multi-color-w,https://stockx-360.imgix.net/Air-Jordan-1-Mid-SE-Multi-Color-W/Images/Air-Jordan-1-Mid-SE-Multi-Color-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319264&w=1000
"Retro High Black Satin Gym Red","Air Jordan",01/18/2020,null,multi,US,m,7,15,140,200,null,casual,https://stockx.com/air-jordan-1-retro-high-black-gym-red-black,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Black-Gym-Red-Black/Images/Air-Jordan-1-Retro-High-Black-Gym-Red-Black/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606321149&w=1000
"Retro High Zoom White Racer Blue","Air Jordan",03/14/2020,null,multi,US,m,4,18,354,497,"Jordan Brand revamped a classic silhouette with the release of the Jordan 1 Retro High Zoom White Racer Blue. Nike Zoom technology is incorporated in this design for the ultimate cushioning experience.",casual,https://stockx.com/air-jordan-1-retro-high-zoom-white-racer-blue,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Zoom-White-Racer-Blue/Images/Air-Jordan-1-Retro-High-Zoom-White-Racer-Blue/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606324978&w=1000
"Retro High UNC Patent","Air Jordan",02/14/2019,null,multi,US,w,5,12,560,668,"Show some respect to a basketball legend and cop the Jordan 1 Retro High UNC Patent (W). This AJ1 come with a white upper plus blue accents and black Nike Swoosh. It also features a white midsole and a blue sole. These sneakers released in February 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-unc-patent-w,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-UNC-Patent-W/Images/Air-Jordan-1-Retro-High-UNC-Patent-W/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606316722&w=1000
"Retro High Black Crimson Tint","Air Jordan",04/12/2019,"Travis Scott",multi,US,m,7,18,276,374,"Blast 5% Tint by Travis Scott while rocking the Jordan 1 Retro High Black Crimson Tint. This AJ 1 comes with a black upper plus pink accents and a pink Nike Swoosh. It also features a white midsole and a pink sole. These sneakers released in April 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-black-hyper-pink,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Black-Crimson-Tint/Images/Air-Jordan-1-Retro-High-Black-Crimson-Tint/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320817&w=1000
"Retro High Turbo Green","Air Jordan",02/15/2019,null,multi,US,m,7,18,450,626,"Shift your sneaker collection to another gear and cop the Jordan 1 Retro High Turbo Green. This AJ 1 sports a white upper with green accents and a green Nike Swoosh as well as a white midsole and green sole. These sneakers released in February 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-turbo-green,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Turbo-Green/Images/Air-Jordan-1-Retro-High-Turbo-Green/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606324093&w=1000
"Retro High First Class Flight","Air Jordan",09/28/2019,null,multi,US,m,7,18,185,275,null,casual,https://stockx.com/air-jordan-1-retro-high-first-class-flight,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-First-Class-Flight/Images/Air-Jordan-1-Retro-High-First-Class-Flight/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319943&w=1000
"Retro High Zoom Fearless","Air Jordan",12/07/2019,null,multi,US,m,7,15,227,273,"Jordan Brand adds an iridescent twist to a classic silhouette with the Jordan 1 Fearless High Zoom R2T. Although it may seem like this release is just like any other Jordan 1 High - the difference lies in the technology. This design implements Nike Zoom Air cushioning technology adding an extra area of comfort to this classic model.",casual,https://stockx.com/air-jordan-1-retro-high-fearless-zoom,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Fearless-Zoom/Images/Air-Jordan-1-Retro-High-Fearless-Zoom/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606317847&w=1000
"1 Retro High Travis Scott","Air Jordan",05/11/2019,"Travis Scott",multi,US,m,4,18,1837,2189,"Grab a pack of coffee beans to match the Jordan 1 Retro High Travis Scott. This AJ1 comes with a brown upper plus white accents and black Nike Swoosh as well as a sail midsole and a brown sole. These sneakers released in May 2019 and retailed for $175.",casual,https://stockx.com/air-jordan-1-retro-high-travis-scott,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Travis-Scott/Images/Air-Jordan-1-Retro-High-Travis-Scott/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319275&w=1000
"Retro High Phantom Gym Red","Air Jordan",03/30/2019,null,multi,US,m,7,18,253,347,"Jordan Brand is bringing another super dope Jordan 1 to the sneaker game with the release of the Jordan 1 Retro High Phantom Gym Red. This AJ 1 sports a white upper with red accents and white Nike Swoosh as well as a white midsole and a white sole. These sneakers released in March 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-phantom-gym-red,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Phantom-Gym-Red/Images/Air-Jordan-1-Retro-High-Phantom-Gym-Red/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606318911&w=1000
"Retro High Neutral Grey Hyper Crimson","Air Jordan",01/24/2019,null,multi,US,m,7,18,205,405,"Get hype like never before with these new Jordan 1 Retro High Neutral Grey Hyper Crimson. This AJ1 comes with a black upper plus grey and red accents and grey Nike Swoosh as well as a white midsole and grey sole. These sneakers released in January 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-neutral-grey-hyper-crimson,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Neutral-Grey-Hyper-Crimson/Images/Air-Jordan-1-Retro-High-Neutral-Grey-Hyper-Crimson/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319872&w=1000
"Retro High Bred Toe","Air Jordan",02/24/2018,null,multi,US,m,7,18,494,666,"The 2018 Jordan 1 Retro High Bred Toe is like the Coachella lineup of OG 1s combining elements of three certified classic AJ1s. Originally releasing in February of 2018 the Bred toe has been one of the most popular sneakers on StockX since its drop. For fans of the AJ1 this colorway is a must.",casual,https://stockx.com/air-jordan-1-retro-high-bred-toe,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Bred-Toe/Images/Air-Jordan-1-Retro-High-Bred-Toe/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322598&w=1000
"Retro High Shadow","Air Jordan",04/14/2018,null,multi,US,m,4,18,511,569,"The Air Jordan 1 Shadows are a pair that will put any fit of yours firmly in the spotlight. This very rare OG colorway has now hit shelves only three times making these a must-own for any AJ1 collector. The shoe features a black and grey leather upper with original Nike Air branding on the tongue tag and insoles along with a white midsole and black outsole. They were released in April 2018 in mens and gradeschool sizes.",casual,https://stockx.com/air-jordan-1-retro-high-shadow-2018,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Shadow-2018/Images/Air-Jordan-1-Retro-High-Shadow-2018/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606318490&w=1000
"Retro Royal","Air Jordan",04/01/2017,null,multi,US,m,7,15,386,464,null,casual,https://stockx.com/air-jordan-1-retro-black-blue-2017,https://stockx-360.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017/Images/Air-Jordan-1-Retro-Black-Blue-2017/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319918&w=1000
"Retro High Rookie of the Year","Air Jordan",11/17/2018,null,multi,US,m,3.5,18,660,798,"What better way to celebrate MJs rookie of the year award than clinching the Jordan 1 Retro High Rookie of the Year. This unique shoe comes with a white and harvest leather upper and black Nike Swoosh with a white midsole and a black sole. The sneaker released in October 2018 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-rookie-of-the-year,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Rookie-of-the-Year/Images/Air-Jordan-1-Retro-High-Rookie-of-the-Year/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606320545&w=1000
"Retro High Twist","Air Jordan",05/10/2019,null,multi,US,w,5,12,1172,1558,"Add a twist to your sneaker rotation and grab the Jordan 1 Retro High Twist (W). This AJ 1 comes with a white upper plus black accents and black Nike Swoosh as well as a white midsole and a black sole. These sneakers released in May 2019 and retailed for $160.",casual,https://stockx.com/air-jordan-1-retro-high-black-white-w,https://stockx.imgix.net/images/Air-Jordan-1-Retro-High-Black-White-W-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606318078&w=1000
"Low SB QS Lance Mountain Desert Ore","Air Jordan",12/09/2019,null,multi,US,m,7,18,243,277,"Nike Skateboarding follows up their hot streak of Air Jordan 1 releases with the Jordan 1 Low SB QS Lance Mountain Desert Ore. This is not the first time that a Lance Mountain SB has embraced wear and tear to achieve the unveiling of a new design. In 2014 Nike SB released an AJ 1 High in black and white that would reveal Bred and Royal colorways underneath upon wear. This Jordan 1 Low features a wear-away desert ore canvas build that reveals a new color once worn enough. The right shoe features a UNC colorway while the left comes in the classic Royal pallette. These sneakers released in December of 2019 and retailed for $120.",casual,https://stockx.com/air-jordan-1-low-sb-desert-ore,https://stockx-360.imgix.net/Air-Jordan-1-Low-SB-Desert-Ore/Images/Air-Jordan-1-Low-SB-Desert-Ore/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319595&w=1000
"Retro High OG Defiant Couture","Air Jordan",02/23/2019,null,multi,US,m,7,15,175,215,"Add some new kicks to your couture swag and grab the Jordan 1 Retro High OG Defiant Couture. This AJ 1 sports a black upper with red accents and a black Nike Swoosh as well as white midsole and a white sole. These sneakers released in February 2019 and retailed for $175.",casual,https://stockx.com/air-jordan-1-retro-high-og-defiant-couture,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-OG-Defiant-Couture/Images/Air-Jordan-1-Retro-High-OG-Defiant-Couture/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319501&w=1000
"Retro High Game Royal","Air Jordan",07/18/2018,null,multi,US,m,7,18,386,464,"The Jordan 1 Retro High Alternate Black Royal is an insta-classic for any fan of the AJ1s. Coming in game royal/black/summit white - these Jordan 1s sport royal blue and white upper with black accents. Their release date was in March of 2018 and retailed for the usual $160 in men sizes and gradeschool sizes for $120.",casual,https://stockx.com/air-jordan-1-retro-black-blue-2017,https://stockx-360.imgix.net/Air-Jordan-1-Retro-Black-Blue-2017/Images/Air-Jordan-1-Retro-Black-Blue-2017/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319918&w=1000
"Retro High Off-White University Blue","Air Jordan",06/23/2018,null,multi,US,m,4,15,1774,2126,"Time for some Tobacco Road vibes with these Jordan 1 Retro Off-Whites. Also known as the UNC editions these Jordan 1s are the third colorway designed by Virgil Abloh and made in collaboration with his Off-White label. The sneakers come in a white/dark powder blue/cone colorway with a white and blue deconstructed leather upper and Off-White detailing throughout. If you are a fan of Virgil Abloh and want to rep Off-White then this pair is another must-have.",casual,https://stockx.com/air-jordan-1-retro-high-off-white-university-blue,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Off-White-University-Blue/Images/Air-Jordan-1-Retro-High-Off-White-University-Blue/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606321054&w=1000
"Mid SE Fearless Maison Chateau Rouge","Air Jordan",11/30/2019,null,multi,US,m,5.5,16,417,583,"Jordan Brand tapped Parisian lifestyle brand Maison Chateau Rouge to design the Jordan 1 Mid SE Maison Château Rouge. Taking its name from the multicultural Château-Rouge neighbourhood in Paris Maison Château Rouge is inspired by African heritage and the gathering of multiple cultures. The mixture of colours and textural patterns on this AJ 1 Mid represents this richness and diversity.",casual,https://stockx.com/air-jordan-1-mid-se-fearless-maison-chateau-rouge,https://stockx-360.imgix.net/Air-Jordan-1-Mid-SE-Fearless-Maison-Chateau-Rouge/Images/Air-Jordan-1-Mid-SE-Fearless-Maison-Chateau-Rouge/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322046&w=1000
"Retro Low OG SP Travis Scott","Air Jordan",07/20/2019,"Travis Scott",multi,US,m,7,15,853,1037,"Building off the success of their previous collaborations Travis Scott adds yet another new design to his collaborative relationship with Jumpman via the Air Jordan 1 Low Travis Scott. Travis teased the release of this shoe while on his Astroworld tour leaving fans of both his music and the Jordan Brand alike with one question: When are these shoes dropping? On the Friday night of July 19 2019 Travis answered the masses by making them available on his website with a release on the SNKRS app following the next day.",casual,https://stockx.com/air-jordan-1-retro-low-travis-scott,https://stockx-360.imgix.net/Air-Jordan-1-Retro-Low-Travis-Scott/Images/Air-Jordan-1-Retro-Low-Travis-Scott/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606317345&w=1000
"Retro High Off-White Chicago","Air Jordan",09/09/2017,null,multi,US,m,4,14,4017,4583,"The Off-White x Air Jordan 1 Retro High OG was one of the most highly anticipated footwear collaborations of 2017. It marked the first time Virgil Abloh and Jordan Brand had teamed up. This pair comes in the original Chicago-themed white/black/varsity red colorway. Featuring a white/red/black-based deconstructed leather upper with a Swooshless medial side. Other details include a floppy ankle collars with hidden 85 written on the inside and oversized off-centered Swoosh on the lateral sides.",casual,https://stockx.com/air-jordan-1-retro-high-off-white-chicago,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Off-White-Chicago/Images/Air-Jordan-1-Retro-High-Off-White-Chicago/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606322952&w=1000
"Retro High Union Los Angeles Black Toe","Air Jordan",11/17/2018,null,multi,US,m,3.5,15,2157,2681,"Nike has officially gone Hollywood and released the Jordan 1 Retro High Union Los Angeles Black Toe. This unique Jordan 1 comes with a white leather upper with a red accent and black Nike Swoosh as well as a cream midsole and red sole. These sneakers released in November 2018 and retailed for $190.",casual,https://stockx.com/air-jordan-1-retro-high-union-los-angeles-black-toe,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Union-Los-Angeles-Black-Toe/Images/Air-Jordan-1-Retro-High-Union-Los-Angeles-Black-Toe/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606319757&w=1000
"OG Chicago (1985)","Air Jordan",09/16/1985,null,multi,US,m,9.5,null,2518,11258,null,casual,https://stockx.com/jordan-1-og-chicago-1985,https://stockx-360.imgix.net/Air-Jordan-1-OG-Chicago-1985/Images/Air-Jordan-1-OG-Chicago-1985/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606316360&w=1000
"Retro High Union Los Angeles Blue Toe","Air Jordan",11/17/2018,null,multi,US,m,4,13,1423,2171,"Turn heads while rocking the Jordan 1 Retro High Union Los Angeles Blue Toe. This Jordan 1 is sporting a white leather upper with blue accents and blue Nike Swoosh as well as a cream midsole and a blue sole. These sneakers released in November 2018 and retailed $190.",casual,https://stockx.com/air-jordan-1-retro-high-union-los-angeles-blue-toe,https://stockx-360.imgix.net/Air-Jordan-1-Retro-High-Union-Los-Angeles-Blue-Toe/Images/Air-Jordan-1-Retro-High-Union-Los-Angeles-Blue-Toe/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606325468&w=1000
"Nike Dunk High Varsity Maize",Nike,12/09/2020,null,multi,US,m,3.5,15,172,200,"Another one of the first Nike Dunk colorways from the 1985 Be True To Your School returned in 2020 - this time in the form of the Nike Dunk High Varsity Maize. The Varsity Maize colorway pays homage to the University of Iowa one of the first universities to partner with Nike. The Nike Dunk High Iowa has inspired a few renowned Dunks most notably the 2005 Nike SB Dunk High Golden Rod and the Wu-Tang Dunk High.",basketball,https://stockx.com/nike-dunk-high-black-varsity-maize,https://stockx-360.imgix.net/Nike-Dunk-High-Black-Varsity-Maize/Images/Nike-Dunk-High-Black-Varsity-Maize/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1606754514&w=1000
"Nike Dunk High Ambush Black White",Nike,12/11/2020,Ambush,multi,US,m,3.5,15,361,439,"Tokyo-based fashion label AMBUSH teamed up with Nike to add an abstract twist to the Dunk High silhouette with the Nike Dunk High Ambush Black. This collaboration draws its inspiration from Japanese car and bike culture which explains the re-imagined proportions on the silhouette that almost make it look aerodynamic. Features like the extended Swoosh and prominent heel counter nod to the extended tail pipes and lifted rear chassis of motorcycles and trucks.",basketball,https://stockx.com/nike-dunk-high-ambush-black-white,https://stockx.imgix.net/images/Nike-Dunk-High-Ambush-Black-White.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1606849768&w=1000
"Nike Air Force 1 Low White '07",Nike,11/24/2007,null,white,US,m,6,16,105,123,"Force the sneaker community to respect you and grab the Air Force 1 Low White 07. This AF 1 Low comes with a white upper and white Nike Swoosh as well as a white midsole and a white sole.",casual,https://stockx.com/nike-air-force-1-low-white-07,https://stockx-360.imgix.net/Nike-Air-Force-1-Low-White-07/Images/Nike-Air-Force-1-Low-White-07/Lv2/img01.jpg?auto=format,compress&q=90&updated_at=1607667472&w=1000
"Nike Air Force 1 Low Stussy Black",Nike,12/11/2020,Stüssy,black,US,m,3.5,18,222,268,"Following the success of their collaborative Spiridon Cage 2s - Nike and Stüssy joined forces once again to add a woven flair to the classic Air Force 1 silhouette with the Nike Air Force 1 Low Stüssy Black. The Nike Air Force 1 Low Stüssy Black features a hemp-like woven upper with heavily embroidered Swooshes and an alternate textile on the heel tabs. Leather interiors with dual-branded tongue tags and a Stüssy double S logo embroidered on the toe box finalize this re-iterated classic. The Nike Air Force 1 Low Stüssy Black released in December of 2020 and retailed for $130.",casual,https://stockx.com/nike-air-force-1-low-stussy-black,https://stockx.imgix.net/images/Nike-Air-Force-1-Low-Stussy-Black-1.png?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&trim=color&updated_at=1607103430&w=1000
